"latitude","longitude","county"
37.26532,-82.69576,"Pike County"
37.47975,-82.5183,"Pike County"
NA,NA,"Pike County"
37.82708,-83.81139,"Powell County"
37.83438,-83.69043,"Powell County"
37.53918,-83.46014,"Powell County"
38.2592,-83.41507,"Rowan County"
38.56277,-83.32354,"Lewis County"
37.19822,-82.81679,"Letcher County"
37.65805,-83.79678,"Lee County"
38.1078,-82.73412,"Lawrence County"
37.06226,-83.9769,"Laurel County"
37.51867,-86.05289,"Larue County"
37.94235,-82.88309,"Johnson County"
NA,NA,"Jessamine County"
38.14415,-85.89175,"Jefferson County"
37.49582,-83.89224,"Jackson County"
37.29395,-87.52757,"Hopkins County"
38.44148,-85.0016,"Henry County"
36.9265,-83.0452,"Harlan County"
38.31738,-82.51773,"Greenup County"
37.3817,-86.1358,"Grayson County"
38.528,-84.588,"Grant County"
38.12912,-84.94009,"Franklin County"
38.73854,-84.63702,"Grant County"
37.55379,-86.35931,"Grayson County"
38.53082,-82.70584,"Greenup County"
38.53187,-82.7989,"Greenup County"
36.88494,-82.89404,"Harlan County"
37.00633,-83.56467,"Harlan County"
36.89771,-83.16293,"Harlan County"
36.83193,-83.42429,"Harlan County"
NA,NA,"Hopkins County"
37.3141,-87.64487,"Hopkins County"
37.2402,-87.40585,"Hopkins County"
NA,NA,"Hopkins County"
37.77591,-82.74628,"Johnson County"
37.0787,-83.95846,"Laurel County"
38.16205,-82.643,"Lawrence County"
38.02653,-82.83278,"Lawrence County"
38.06181,-82.69125,"Lawrence County"
38.02825,-82.83425,"Lawrence County"
38.11509,-82.70393,"Lawrence County"
38.03338,-82.44214,"Lawrence County"
NA,NA,"Lawrence County"
38.05344,-82.5446,"Lawrence County"
38.195,-82.868,"Lawrence County"
37.22604,-82.74595,"Letcher County"
NA,NA,"Lewis County"
38.45795,-83.9311,"Fleming County"
38.0311,-83.1815,"Elliott County"
37.64966,-87.01657,"Daviess County"
37.34029,-87.89844,"Crittenden County"
37.89508,-84.1989,"Clark County"
37.3181,-84.92358,"Casey County"
38.33885,-82.89059,"Carter County"
38.63813,-85.00044,"Carroll County"
37.28205,-83.21735,"Breathitt County"
38.42968,-82.64877,"Boyd County"
36.7999,-83.66641,"Bell County"
37.1496,-86.0163,"Barren County"
36.9372,-88.9949,"Ballard County"
37.95708,-84.97527,"Anderson County"
36.772,-86.1425,"Allen County"
30.85052,-89.81163,"Washington Parish"
37.97699,-84.90234,"Anderson County"
NA,NA,"Anderson County"
36.67311,-83.85683,"Bell County"
38.90649,-84.67017,"Boone County"
NA,NA,"Boone County"
39.08002,-84.79574,"Boone County"
37.65522,-86.93743,"Daviess County"
NA,NA,"Fleming County"
31.1458,-93.2512,"Vernon Parish"
32.8057,-92.40895,"Union Parish"
NA,NA,"Tangipahoa Parish"
NA,NA,"St. Tammany Parish"
30.74715,-91.76733,"St. Landry Parish"
31.5831,-93.50845,"Sabine Parish"
31.6498,-93.0887,"Natchitoches Parish"
30.509,-90.6763,"Livingston Parish"
31.6825,-92.3104,"La Salle Parish"
30.2576,-92.6221,"Jefferson Davis Parish"
29.5385,-90.593,"Jefferson Parish"
NA,NA,"Grant Parish"
32.0131,-91.14448,"Franklin Parish"
30.96745,-91.0955,"East Feliciana Parish"
30.49905,-91.01565,"East Baton Rouge Parish"
NA,NA,"Claiborne Parish"
NA,NA,"Claiborne Parish"
NA,NA,"Franklin Parish"
31.4871,-92.3309,"Grant Parish"
31.41787,-92.28034,"Grant Parish"
31.368,-92.422,"Grant Parish"
31.6825,-92.3104,"La Salle Parish"
32.0199,-92.914,"Natchitoches Parish"
31.1375,-92.4976,"Rapides Parish"
31.3799,-92.37835,"Rapides Parish"
31.40304,-92.46844,"Rapides Parish"
31.3058,-92.4054,"Rapides Parish"
31.3904,-92.3495,"Rapides Parish"
31.4676,-92.2508,"Rapides Parish"
31.60641,-93.4991,"Sabine Parish"
31.14195,-93.2952,"Vernon Parish"
NA,NA,"Calcasieu Parish"
32.7817,-93.9467,"Caddo Parish"
31.08774,-91.84467,"Avoyelles Parish"
NA,NA,"Ascension Parish"
30.8346,-92.64896,"Allen Parish"
42.32359,-72.43863,"Hampshire County"
42.64809,-72.91994,"Franklin County"
NA,NA,"Essex County"
41.60551,-70.97708,"Bristol County"
41.73125,-70.48792,"Barnstable County"
NA,NA,"Washington County"
NA,NA,"Prince George's County"
39.21564,-77.4608,"Montgomery County"
NA,NA,"Howard County"
NA,NA,"Montgomery County"
39.06392,-77.2948,"Montgomery County"
39.64819,-78.32549,"Washington County"
NA,NA,"Barnstable County"
NA,NA,"Berkshire County"
NA,NA,"Berkshire County"
42.7396,-73.21289,"Berkshire County"
42.07867,-73.38644,"Berkshire County"
NA,NA,"Berkshire County"
42.34607,-73.16418,"Berkshire County"
42.08354,-73.47686,"Berkshire County"
42.63678,-73.16617,"Berkshire County"
41.74419,-70.95906,"Bristol County"
NA,NA,"Essex County"
42.12302,-72.89154,"Hampden County"
42.08179,-72.82665,"Hampden County"
42.30283,-72.53766,"Hampshire County"
42.12697,-70.97559,"Plymouth County"
42.17865,-70.75587,"Plymouth County"
41.83664,-70.89049,"Plymouth County"
42.09091,-71.42092,"Plymouth County"
41.85164,-70.95207,"Plymouth County"
30.1878,-90.8493,"Ascension Parish"
39.50071,-79.23683,"Garrett County"
NA,NA,"Fredrick County"
NA,NA,"Fredrick County"
38.63295,-75.80465,"Dorchester County"
NA,NA,"Cecil County"
NA,NA,"Carroll County"
NA,NA,"Baltimore County"
NA,NA,"Allegany County"
44.6908,-69.3614,"Waldo County"
46.1333,-68.8405,"Piscataquis County"
NA,NA,"Penobscot County"
NA,NA,"Oxford County"
NA,NA,"Hancock County"
NA,NA,"Cumberland County"
NA,NA,"Androscoggin County"
NA,NA,"Wayne County"
NA,NA,"Androscoggin County"
44.78159,-68.2283,"Hancock County"
NA,NA,"Oxford County"
45.04705,-70.99485,"Oxford County"
44.34113,-70.61507,"Oxford County"
44.32852,-70.68238,"Oxford County"
45.04943,-68.63222,"Penobscot County"
NA,NA,"Anne Arundel County"
39.01142,-76.53862,"Anne Arundel County"
NA,NA,"Anne Arundel County"
NA,NA,"Anne Arundel County"
NA,NA,"Anne Arundel County"
NA,NA,"Anne Arundel County"
38.81639,-76.54514,"Anne Arundel County"
39.11378,-76.811,"Anne Arundel County"
39.08414,-76.82731,"Anne Arundel County"
NA,NA,"Baltimore County"
39.6946,-76.6691,"Baltimore County"
NA,NA,"Carroll County"
NA,NA,"Harford County"
NA,NA,"Harford County"
39.67183,-76.34047,"Harford County"
NA,NA,"Harford County"
NA,NA,"Harford County"
NA,NA,"Harford County"
42.2375,-83.67,"Washtenaw County"
NA,NA,"Tuscola County"
45.964,-86.1437,"Schoolcraft County"
43.26806,-82.53083,"Sanilac County"
44.377,-84.4995,"Roscommon County"
45.40985,-83.85985,"Presque Isle County"
43.103,-86.075,"Ottawa County"
45,-85,"Otsego County"
43.857,-85.30701,"Osceola County"
46.87111,-89.31389,"Ontonagon County"
43.55,-86.325,"Oceana County"
43.4245,-86.353,"Muskegon County"
NA,NA,"Montmorency County"
43.45135,-85.12935,"Montcalm County"
43.235,-85.34194,"Montcalm County"
43.2725,-85.2515,"Montcalm County"
43.265,-84.94099,"Montcalm County"
43.38621,-84.88741,"Montcalm County"
45.0635,-83.9205,"Montmorency County"
44.94835,-84.165,"Montmorency County"
45.22039,-84.21035,"Montmorency County"
43.689,-86.376,"Muskegon County"
43.5345,-86.29,"Oceana County"
43.674,-86.4565,"Oceana County"
NA,NA,"Ogemaw County"
44.2055,-83.95399,"Ogemaw County"
44.36434,-84.05358,"Ogemaw County"
44.34035,-84.00156,"Ogemaw County"
44.41835,-84.40335,"Ogemaw County"
44.48875,-83.88607,"Ogemaw County"
44.1305,-85.2165,"Osceola County"
NA,NA,"Oscoda County"
NA,NA,"Oscoda County"
44.5256,-84.06493,"Oscoda County"
NA,NA,"Oscoda County"
44.53665,-84.16389,"Oscoda County"
44.76,-84.12485,"Oscoda County"
44.565,-83.845,"Oscoda County"
44.59665,-84.0415,"Oscoda County"
44.68,-84.01165,"Oscoda County"
42.86361,-86.16861,"Ottawa County"
45.351,-83.4885,"Presque Isle County"
44.4355,-84.7602,"Roscommon County"
44.29188,-84.72922,"Roscommon County"
44.17335,-84.6,"Roscommon County"
44.398,-84.4445,"Roscommon County"
44.41775,-84.5914,"Roscommon County"
NA,NA,"Roscommon County"
43.39116,-82.53918,"Sanilac County"
46.34575,-85.95865,"Schoolcraft County"
NA,NA,"Schoolcraft County"
46.3126,-86.5228,"Schoolcraft County"
46.18968,-85.97613,"Schoolcraft County"
45.9796,-86.0221,"Schoolcraft County"
46.159,-86.611,"Schoolcraft County"
46.19183,-86.21193,"Schoolcraft County"
NA,NA,"St. Clair County"
NA,NA,"St. Clair County"
43.41444,-83.18583,"Tuscola County"
42.15965,-83.55718,"Washtenaw County"
42.285,-83.59014,"Washtenaw County"
42.30472,-83.60472,"Washtenaw County"
42.40611,-83.58,"Washtenaw County"
42.36639,-83.86097,"Washtenaw County"
42.43235,-84.2915,"Washtenaw County"
NA,NA,"Monroe County"
NA,NA,"Missaukee County"
NA,NA,"Midland County"
NA,NA,"Menominee County"
43.60667,-85.27652,"Mecosta County"
NA,NA,"Mason County"
44.1708,-86.10335,"Manistee County"
45.91515,-84.87524,"Mackinac County"
46.52889,-85.49639,"Luce County"
NA,NA,"Livingston County"
41.93,-84.35389,"Lenawee County"
44.83369,-85.72845,"Leelanau County"
44.0559,-85.92196,"Lake County"
47.232,-88.16361,"Keweenaw County"
43.153,-85.5995,"Kent County"
44.76665,-85.00165,"Kalkaska County"
44.525,-85.075,"Kalkaska County"
NA,NA,"Kalkaska County"
NA,NA,"Kalkaska County"
NA,NA,"Kent County"
43.21,-85.41,"Kent County"
43.22,-85.68,"Kent County"
NA,NA,"Leelanau County"
41.871,-84.2995,"Lenawee County"
42.068,-84.22701,"Lenawee County"
41.80832,-84.20835,"Lenawee County"
NA,NA,"Livingston County"
42.68505,-84.04025,"Livingston County"
46.56725,-85.589,"Luce County"
46.71195,-85.38834,"Luce County"
46.01793,-84.72002,"Mackinac County"
46.22113,-85.77517,"Mackinac County"
NA,NA,"Manistee County"
44.38367,-86.19037,"Manistee County"
44.4887,-85.93575,"Manistee County"
44.22671,-86.10172,"Manistee County"
NA,NA,"Manistee County"
44.25533,-85.9222,"Manistee County"
NA,NA,"Marquette County"
46.09045,-87.48289,"Marquette County"
46.61183,-87.73236,"Marquette County"
46.47182,-87.42407,"Marquette County"
46.60424,-87.46171,"Marquette County"
46.52545,-87.5034,"Marquette County"
46.34445,-87.3459,"Marquette County"
NA,NA,"Marquette County"
44.091,-86.42896,"Mason County"
NA,NA,"Mason County"
43.577,-85.293,"Mecosta County"
NA,NA,"Mecosta County"
45.7457,-87.87157,"Menominee County"
45.69347,-87.74364,"Menominee County"
43.79834,-84.2114,"Midland County"
43.59611,-84.42722,"Midland County"
43.74,-84.58583,"Midland County"
NA,NA,"Monroe County"
NA,NA,"Monroe County"
41.972,-83.3595,"Monroe County"
42.225,-85.6885,"Kalamazoo County"
NA,NA,"Jackson County"
NA,NA,"Isabella County"
46.10294,-88.45181,"Iron County"
NA,NA,"Iosco County"
43.1095,-84.9825,"Ionia County"
43.94111,-83.27139,"Huron County"
41.79639,-84.4587,"Hillsdale County"
NA,NA,"Gratiot County"
44.66666,-85.79052,"Grand Traverse County"
46.25,-89.5,"Gogebic County"
43.87,-84.355,"Gladwin County"
NA,NA,"Dickinson County"
45.9642,-87.3289,"Delta County"
44.7,-84.71,"Crawford County"
NA,NA,"Chippewa County"
46.37165,-84.91665,"Chippewa County"
44.82167,-84.47611,"Crawford County"
NA,NA,"Delta County"
46.01278,-86.81917,"Delta County"
45.87165,-87.02158,"Delta County"
45.74023,-87.09378,"Delta County"
45.78247,-87.326,"Delta County"
NA,NA,"Delta County"
NA,NA,"Delta County"
45.93311,-87.05026,"Delta County"
45.89259,-87.04828,"Delta County"
46.06728,-87.15701,"Delta County"
46.01398,-87.98718,"Dickinson County"
NA,NA,"Dickinson County"
43.83165,-84.41335,"Gladwin County"
44.12,-84.50999,"Gladwin County"
46.3018,-89.91997,"Gogebic County"
44.64535,-85.77714,"Grand Traverse County"
NA,NA,"Grand Traverse County"
44.685,-85.433,"Grand Traverse County"
NA,NA,"Grand Traverse County"
44.71466,-85.44922,"Grand Traverse County"
41.9773,-84.7802,"Hillsdale County"
NA,NA,"Hillsdale County"
41.78913,-84.53609,"Hillsdale County"
NA,NA,"Iosco County"
NA,NA,"Iosco County"
44.2725,-83.89001,"Iosco County"
44.49427,-83.40396,"Iosco County"
44.42654,-83.37971,"Iosco County"
46.2803,-88.7751,"Iron County"
43.5975,-84.66833,"Isabella County"
NA,NA,"Isabella County"
NA,NA,"Isabella County"
42.20901,-84.53098,"Jackson County"
42.17291,-84.10373,"Jackson County"
NA,NA,"Kalamazoo County"
42.39472,-85.60028,"Kalamazoo County"
NA,NA,"Cheboygan County"
45.33075,-85.23538,"Charlevoix County"
42.323,-85.05965,"Calhoun County"
42.0288,-86.5153,"Berrien County"
44.5976,-86.09081,"Benzie County"
NA,NA,"Barry County"
46.56913,-88.28403,"Baraga County"
43.92736,-83.92834,"Arenac County"
44.98276,-83.84937,"Alpena County"
42.4637,-85.95915,"Allegan County"
46.35503,-86.97,"Alger County"
44.6375,-83.51418,"Alcona County"
46.50385,-95.11484,"Wadena County"
45.95602,-94.87069,"Todd County"
45.8,-94.27725,"Stearns County"
44.56215,-83.78585,"Alcona County"
44.62,-83.62335,"Alcona County"
44.68047,-83.61314,"Alcona County"
44.56203,-83.45052,"Alcona County"
46.4722,-86.5367,"Alger County"
NA,NA,"Alpena County"
45.1365,-83.5175,"Alpena County"
NA,NA,"Alpena County"
46.5244,-88.16701,"Baraga County"
NA,NA,"Baraga County"
44.62845,-85.86292,"Benzie County"
44.51436,-85.82096,"Benzie County"
NA,NA,"Benzie County"
44.73109,-86.11156,"Benzie County"
41.77945,-85.99374,"Berrien County"
42.19,-86.36,"Berrien County"
42.3125,-84.7378,"Calhoun County"
41.80205,-85.84005,"Cass County"
NA,NA,"Cass County"
45.1475,-84.425,"Cheboygan County"
45.35665,-84.605,"Cheboygan County"
45.31915,-84.30746,"Cheboygan County"
NA,NA,"Roseau County"
NA,NA,"Pine County"
48.52579,-96.28425,"Marshall County"
NA,NA,"Lake Of The Woods County"
NA,NA,"Lake County"
NA,NA,"Koochiching County"
47.1589,-94.83755,"Hubbard County"
46.73252,-94.68516,"Houston County"
43.80075,-92.36145,"Fillmore County"
46.78149,-93.81888,"Crow Wing County"
48.0607,-90.58915,"Cook County"
NA,NA,"Clay County"
NA,NA,"Chisago County"
46.69303,-92.49979,"Carlton County"
NA,NA,"Carlton County"
NA,NA,"Carlton County"
46.65563,-92.3713,"Carlton County"
47.3304,-94.1211,"Cass County"
46.67197,-94.80162,"Cass County"
47.39974,-94.41713,"Cass County"
46.06195,-90.0545,"Cook County"
43.80075,-92.36145,"Fillmore County"
NA,NA,"Itasca County"
47.52522,-93.25262,"Itasca County"
NA,NA,"Itasca County"
NA,NA,"Itasca County"
47.49753,-93.61481,"Itasca County"
47.323,-93.9137,"Itasca County"
47.31732,-93.28008,"Itasca County"
47.5,-93,"Itasca County"
47.65885,-93.75745,"Itasca County"
47.76524,-94.07877,"Itasca County"
NA,NA,"Lake County"
NA,NA,"Lake County"
46.02361,-92.88618,"Pine County"
46.3725,-92.83521,"Pine County"
46.3666,-92.84309,"Pine County"
48.8572,-96.0073,"Roseau County"
NA,NA,"St. Louis County"
NA,NA,"St. Louis County"
NA,NA,"St. Louis County"
48.1784,-92.12065,"St. Louis County"
NA,NA,"St. Louis County"
NA,NA,"St. Louis County"
NA,NA,"St. Louis County"
NA,NA,"St. Louis County"
47.27147,-93.02428,"St. Louis County"
47.5754,-92.53,"St. Louis County"
47.51591,-92.6349,"St. Louis County"
48.13826,-92.2895,"St. Louis County"
NA,NA,"St. Louis County"
47.4284,-92.01759,"St. Louis County"
NA,NA,"St. Louis County"
48.1316,-92.296,"St. Louis County"
47.47025,-92.75357,"St. Louis County"
47.83334,-92.92708,"St. Louis County"
46.92417,-92.83774,"St. Louis County"
47.87965,-91.97748,"St. Louis County"
NA,NA,"Beltrami County"
45.1836,-93.06226,"Anoka County"
36.57869,-90.21339,"Wayne County"
38.039,-90.7517,"Washington County"
37.85524,-94.11218,"Vernon County"
37.5656,-92.1426,"Texas County"
36.66887,-93.29459,"Taney County"
36.67065,-93.65774,"Stone County"
36.87593,-89.86899,"Stoddard County"
37.718,-90.177,"Ste. Genevieve County"
38.73802,-90.53249,"St. Louis County"
37.40025,-90.23058,"St. Francois County"
37.9939,-93.8794,"St. Clair County"
38.655,-90.675,"St. Charles County"
37.2306,-91.30804,"Shannon County"
37.236,-89.55949,"Scott County"
38.21285,-90.66216,"Ripley County"
36.66708,-90.9525,"Ripley County"
37.286,-89.6075,"Scott County"
36.469,-91.154,"Shannon County"
38.0944,-93.5577,"St. Clair County"
37.5965,-90.4935,"St. Francois County"
38.69428,-90.52987,"St. Louis County"
37.8602,-90.0329,"Ste. Genevieve County"
36.63621,-93.31413,"Stone County"
NA,NA,"Stone County"
36.73,-93.51,"Stone County"
NA,NA,"Taney County"
36.71418,-93.25712,"Taney County"
36.3881,-93.1073,"Taney County"
NA,NA,"Taney County"
36.39835,-93.14626,"Taney County"
36.72415,-93.11722,"Taney County"
37.27,-91.985,"Texas County"
37.8322,-95.32129,"Vernon County"
37.84203,-94.6028,"Vernon County"
37.91544,-94.32079,"Vernon County"
37.84239,-94.60359,"Vernon County"
38.11468,-91.06547,"Washington County"
37.18847,-90.52135,"Wayne County"
37.0505,-90.277,"Wayne County"
NA,NA,"Anoka County"
47.4914,-94.57375,"Beltrami County"
NA,NA,"Beltrami County"
NA,NA,"Beltrami County"
47.8764,-95.0168,"Beltrami County"
47.43842,-94.98708,"Beltrami County"
47.52413,-94.88525,"Beltrami County"
NA,NA,"Beltrami County"
47.48271,-95.05023,"Beltrami County"
37.30427,-90.83465,"Reynolds County"
NA,NA,"Ray County"
37.714,-92.173,"Pulaski County"
37.7664,-93.5395,"Polk County"
NA,NA,"Platte County"
38.01223,-91.64719,"Phelps County"
36.00565,-89.67815,"Pemiscot County"
36.615,-92.425,"Ozark County"
37.03575,-94.52888,"Newton County"
38.3085,-92.8254,"Morgan County"
39.1405,-91.419,"Montgomery County"
36.9897,-89.25555,"Mississippi County"
38.305,-92.411,"Miller County"
40.57773,-93.64312,"Mercer County"
36.50787,-94.2319,"McDonald County"
36.51627,-94.60989,"McDonald County"
38.1875,-92.337,"Miller County"
36.6,-91.2,"Oregon County"
36.4504,-92.2428,"Ozark County"
36.06055,-89.98725,"Pemiscot County"
39.3735,-91.093,"Pike County"
39.445,-91.07,"Pike County"
39.29007,-91.09014,"Pike County"
NA,NA,"Platte County"
37.54661,-93.41,"Polk County"
37.82861,-92.20055,"Pulaski County"
37.50983,-92.22327,"Pulaski County"
37.422,-91.578,"Pulaski County"
37.4504,-92.5415,"Pulaski County"
37.7925,-92.05,"Pulaski County"
39.20894,-94.2908,"Ray County"
NA,NA,"Reynolds County"
37.05571,-90.89388,"Reynolds County"
NA,NA,"Reynolds County"
39.8397,-91.6533,"Marion County"
NA,NA,"Maries County"
37.5562,-90.2488,"Madison County"
39.83804,-93.6515,"Livingston County"
37.11433,-93.71506,"Lawrence County"
39.1175,-93.4025,"Lafayette County"
38.21719,-90.50072,"Jefferson County"
39.04035,-94.16049,"Jackson County"
36.97061,-92.09264,"Howell County"
38.46253,-93.91737,"Henry County"
40.39956,-94.02478,"Harrison County"
37.07354,-93.13545,"Greene County"
38.441,-91.6284,"Gasconade County"
38.40685,-90.7,"Franklin County"
36.8109,-92.3046,"Douglas County"
37.02496,-92.11988,"Douglas County"
36.94109,-92.7622,"Douglas County"
36.7548,-92.1527,"Douglas County"
37.79465,-90.79886,"Franklin County"
NA,NA,"Franklin County"
38.203,-90.5545,"Franklin County"
38.28,-91.6253,"Gasconade County"
37.0968,-93.4303,"Greene County"
37.3317,-93.614,"Greene County"
37.66643,-90.86792,"Iron County"
NA,NA,"Iron County"
39.03445,-94.10855,"Jackson County"
38.5229,-94.19245,"Jackson County"
38.524,-94.1927,"Jackson County"
38.5992,-94.1057,"Jackson County"
38.99353,-94.22043,"Jackson County"
39.00875,-94.30658,"Jackson County"
38.521,-94.188,"Jackson County"
NA,NA,"Jackson County"
37.18124,-94.47345,"Jasper County"
38.22635,-90.39488,"Jefferson County"
38.4063,-90.7357,"Jefferson County"
NA,NA,"Jefferson County"
38.45927,-90.55145,"Jefferson County"
NA,NA,"Lafayette County"
39.30745,-94.59565,"Lafayette County"
37.19201,-93.73122,"Lawrence County"
37.117,-93.894,"Lawrence County"
36.589,-93.3945,"Lawrence County"
37.39315,-91.3012,"Dent County"
NA,NA,"Daviess County"
37.48743,-93.86594,"Dade County"
37.8597,-91.432,"Crawford County"
38.437,-92.408,"Cooper County"
39.60238,-94.40015,"Clinton County"
39.2475,-94.271,"Clay County"
39.7557,-92.9282,"Chariton County"
37.87153,-93.82087,"Cedar County"
38.7437,-94.2633,"Cass County"
NA,NA,"Cape Girardeau County"
38.16811,-92.79309,"Camden County"
38.56724,-92.07335,"Callaway County"
NA,NA,"Buchanan County"
38.93704,-92.32704,"Boone County"
NA,NA,"Bollinger County"
36.8133,-93.8232,"Barry County"
36.7279,-93.6383,"Barry County"
39.08817,-92.31901,"Boone County"
38.9099,-92.36771,"Boone County"
38.485,-92.225,"Boone County"
38.4125,-92.1855,"Boone County"
39.3875,-94.43649,"Buchanan County"
38.62,-91.96238,"Callaway County"
38.04414,-92.97639,"Camden County"
38.586,-94.286,"Cass County"
38.397,-94.332,"Cass County"
38.3905,-94.352,"Cass County"
38.46156,-94.14297,"Cass County"
37.664,-93.684,"Cedar County"
39.502,-94.29428,"Clinton County"
38.81124,-92.59781,"Cooper County"
NA,NA,"Crawford County"
37.93125,-91.33569,"Crawford County"
38.11203,-91.1569,"Crawford County"
38.2081,-91.16042,"Crawford County"
37.99225,-91.42575,"Crawford County"
37.99211,-91.42499,"Crawford County"
37.63169,-91.41383,"Dent County"
39.859,-94.856,"Andrew County"
30.46825,-89.6918,"Pearl River County"
34.31605,-89.845,"Panola County"
NA,NA,"Marshall County"
33.50025,-88.40335,"Lowndes County"
32.2714,-88.7496,"Lauderdale County"
30.38345,-88.72985,"Jackson County"
32.40191,-90.19371,"Hinds County"
30.2464,-89.6111,"Hancock County"
30.97675,-89.0338,"George County"
31.39275,-91.08505,"Franklin County"
32.036,-88.77015,"Clarke County"
33.56555,-90.8022,"Bolivar County"
33.10925,-89.59135,"Attala County"
31.1603,-90.71574,"Amite County"
32.036,-88.77015,"Clarke County"
32.1806,-88.864,"Clarke County"
32.09515,-88.68893,"Clarke County"
32.3372,-88.74805,"Lauderdale County"
32.31255,-88.65135,"Lauderdale County"
32.51638,-88.47103,"Lauderdale County"
46.05292,-112.571,"Silver Bow County"
47.62167,-115.3903,"Sanders County"
47.70667,-104.1922,"Richland County"
46.02962,-113.1198,"Ravalli County"
47.66724,-108.6873,"Phillips County"
46.01833,-110.3308,"Park County"
46.97694,-113.8381,"Missoula County"
46.76389,-110.7781,"Meagher County"
45.12266,-111.563,"Madison County"
48.27011,-115.6418,"Lincoln County"
46.76472,-111.8861,"Lewis And Clark County"
46.24,-111.75,"Jefferson County"
46.18694,-113.6925,"Granite County"
48.36139,-113.1236,"Glacier County"
45.22417,-111.125,"Gallatin County"
45.14665,-111.0834,"Gallatin County"
45.7922,-111.3637,"Gallatin County"
45.61331,-110.7897,"Gallatin County"
48.68,-113.82,"Glacier County"
46.30766,-113.1424,"Granite County"
47.07444,-111.9625,"Lewis And Clark County"
47.04333,-112.7031,"Lewis And Clark County"
47.07954,-112.5649,"Lewis And Clark County"
46.83285,-112.702,"Lewis And Clark County"
47.12806,-111.9094,"Lewis And Clark County"
NA,NA,"Lewis And Clark County"
NA,NA,"Lewis And Clark County"
46.59692,-110.6268,"Meagher County"
47.43904,-115.6545,"Mineral County"
47.03222,-114.0906,"Missoula County"
47.06032,-114.0717,"Missoula County"
46.75889,-114.08,"Missoula County"
46.96508,-114.0725,"Missoula County"
NA,NA,"Missoula County"
NA,NA,"Missoula County"
46.5252,-113.5911,"Missoula County"
46.93335,-113.8334,"Missoula County"
45.66722,-110.8069,"Park County"
45.82285,-114.0125,"Ravalli County"
48.03278,-105.8642,"Roosevelt County"
47.25335,-114.45,"Sanders County"
45.9754,-112.4554,"Silver Bow County"
47.60413,-113.7593,"Flathead County"
47.17833,-111.9744,"Cascade County"
45.28074,-109.5528,"Carbon County"
46.48392,-111.2644,"Broadwater County"
45.0262,-106.8331,"Big Horn County"
45.3705,-112.9707,"Beaverhead County"
36.09945,-80.7704,"Yadkin County"
36.21335,-78.09365,"Warren County"
35.1685,-82.488,"Transylvania County"
35.5131,-83.5582,"Swain County"
36.38287,-80.46865,"Surry County"
36.48615,-80.375,"Stokes County"
35.2256,-80.26915,"Stanly County"
35.18637,-78.63611,"Sampson County"
35.451,-82.287,"Rutherford County"
34.5287,-79.26708,"Robeson County"
35.5605,-83.5214,"Swain County"
NA,NA,"Swain County"
35.33783,-83.52992,"Swain County"
36.31126,-81.30889,"Wilkes County"
36.0055,-81.08335,"Wilkes County"
36.134,-80.66,"Yadkin County"
47.57549,-144.0265,"Flathead County"
47.98521,-113.9818,"Flathead County"
35.0554,-79.88049,"Richmond County"
35.56577,-79.75537,"Randolph County"
35.28195,-82.39165,"Polk County"
36.31625,-79.03025,"Person County"
34.3924,-77.7485,"Pender County"
36.3715,-76.29115,"Pasquotank County"
36.2058,-78.968,"Orange County"
34.6894,-77.2914,"Onslow County"
36.0089,-77.90525,"Nash County"
35.8934,-81.98335,"Mitchell County"
NA,NA,"Mcdowell County"
35.2483,-83.28265,"Macon County"
35.5311,-78.4048,"Johnston County"
35.211,-83.007,"Jackson County"
NA,NA,"Iredell County"
NA,NA,"Macon County"
35.10486,-83.23206,"Macon County"
NA,NA,"Macon County"
30.0326,-83.52959,"Macon County"
35.892,-82.829,"Madison County"
35.7695,-82.87408,"Madison County"
35.85107,-82.05008,"Mcdowell County"
35.30773,-79.75644,"Montgomery County"
35.4449,-80.0616,"Montgomery County"
35.31924,-80.03551,"Montgomery County"
35.43787,-80.69763,"Montgomery County"
35.25048,-79.86721,"Montgomery County"
35.35636,-80.01653,"Montgomery County"
35.31331,-80.00272,"Montgomery County"
35.46955,-80.08778,"Montgomery County"
35.24749,-79.97967,"Montgomery County"
NA,NA,"Nash County"
34.50917,-77.53445,"Onslow County"
34.7576,-77.5873,"Onslow County"
34.53784,-77.50434,"Onslow County"
34.40434,-77.23759,"Onslow County"
NA,NA,"Onslow County"
36.13009,-79.1514,"Orange County"
NA,NA,"Pender County"
NA,NA,"Randolph County"
35.18083,-79.21278,"Hoke County"
35.33975,-82.443,"Henderson County"
35.89305,-83.26097,"Haywood County"
35.42525,-77.67995,"Greene County"
NA,NA,"Duplin County"
35.91965,-80.6282,"Davie County"
35.87885,-80.2068,"Davidson County"
35.1312,-79.11128,"Cumberland County"
34.79914,-77.10508,"Carteret County"
35.94585,-81.7418,"Caldwell County"
35.7909,-82.4614,"Buncombe County"
35.998,-76.946,"Bertie County"
35.88561,-81.92929,"Avery County"
36.3461,-81.38915,"Ashe County"
36.42315,-81.56219,"Ashe County"
35.95865,-81.95195,"Avery County"
35.618,-82.321,"Buncombe County"
35.2725,-82.65414,"Buncombe County"
35.83845,-81.80479,"Burke County"
35.78043,-81.77603,"Burke County"
35.6267,-81.5917,"Cleveland County"
35.194,-81.402,"Cleveland County"
35.75,-80.375,"Davidson County"
